#   istep time (au) dipole-x  dipole-y  dipole-z 
       1        0.0000      0.0000000000E+00      0.0000000000E+00     -0.3708200000E+01
       2        0.2000                   NaN                   NaN                   NaN
       3        0.4000                   NaN                   NaN                   NaN
       4        0.6000                   NaN                   NaN                   NaN
       5        0.8000                   NaN                   NaN                   NaN
       6        1.0000                   NaN                   NaN                   NaN
       7        1.2000                   NaN                   NaN                   NaN
       8        1.4000                   NaN                   NaN                   NaN
       9        1.6000                   NaN                   NaN                   NaN
      10        1.8000                   NaN                   NaN                   NaN
      11        2.0000                   NaN                   NaN                   NaN
      12        2.2000                   NaN                   NaN                   NaN
      13        2.4000                   NaN                   NaN                   NaN
      14        2.6000                   NaN                   NaN                   NaN
      15        2.8000                   NaN                   NaN                   NaN
      16        3.0000                   NaN                   NaN                   NaN
      17        3.2000                   NaN                   NaN                   NaN
      18        3.4000                   NaN                   NaN                   NaN
      19        3.6000                   NaN                   NaN                   NaN
      20        3.8000                   NaN                   NaN                   NaN
      21        4.0000                   NaN                   NaN                   NaN
      22        4.2000                   NaN                   NaN                   NaN
      23        4.4000                   NaN                   NaN                   NaN
      24        4.6000                   NaN                   NaN                   NaN
      25        4.8000                   NaN                   NaN                   NaN
      26        5.0000                   NaN                   NaN                   NaN
      27        5.2000                   NaN                   NaN                   NaN
      28        5.4000                   NaN                   NaN                   NaN
      29        5.6000                   NaN                   NaN                   NaN
      30        5.8000                   NaN                   NaN                   NaN
      31        6.0000                   NaN                   NaN                   NaN
      32        6.2000                   NaN                   NaN                   NaN
      33        6.4000                   NaN                   NaN                   NaN
      34        6.6000                   NaN                   NaN                   NaN
      35        6.8000                   NaN                   NaN                   NaN
      36        7.0000                   NaN                   NaN                   NaN
      37        7.2000                   NaN                   NaN                   NaN
      38        7.4000                   NaN                   NaN                   NaN
      39        7.6000                   NaN                   NaN                   NaN
      40        7.8000                   NaN                   NaN                   NaN
      41        8.0000                   NaN                   NaN                   NaN
      42        8.2000                   NaN                   NaN                   NaN
      43        8.4000                   NaN                   NaN                   NaN
      44        8.6000                   NaN                   NaN                   NaN
      45        8.8000                   NaN                   NaN                   NaN
      46        9.0000                   NaN                   NaN                   NaN
      47        9.2000                   NaN                   NaN                   NaN
      48        9.4000                   NaN                   NaN                   NaN
      49        9.6000                   NaN                   NaN                   NaN
      50        9.8000                   NaN                   NaN                   NaN
      51       10.0000                   NaN                   NaN                   NaN
      52       10.2000                   NaN                   NaN                   NaN
      53       10.4000                   NaN                   NaN                   NaN
      54       10.6000                   NaN                   NaN                   NaN
      55       10.8000                   NaN                   NaN                   NaN
      56       11.0000                   NaN                   NaN                   NaN
      57       11.2000                   NaN                   NaN                   NaN
      58       11.4000                   NaN                   NaN                   NaN
      59       11.6000                   NaN                   NaN                   NaN
      60       11.8000                   NaN                   NaN                   NaN
      61       12.0000                   NaN                   NaN                   NaN
      62       12.2000                   NaN                   NaN                   NaN
      63       12.4000                   NaN                   NaN                   NaN
      64       12.6000                   NaN                   NaN                   NaN
      65       12.8000                   NaN                   NaN                   NaN
      66       13.0000                   NaN                   NaN                   NaN
      67       13.2000                   NaN                   NaN                   NaN
      68       13.4000                   NaN                   NaN                   NaN
      69       13.6000                   NaN                   NaN                   NaN
      70       13.8000                   NaN                   NaN                   NaN
      71       14.0000                   NaN                   NaN                   NaN
      72       14.2000                   NaN                   NaN                   NaN
      73       14.4000                   NaN                   NaN                   NaN
      74       14.6000                   NaN                   NaN                   NaN
      75       14.8000                   NaN                   NaN                   NaN
      76       15.0000                   NaN                   NaN                   NaN
      77       15.2000                   NaN                   NaN                   NaN
      78       15.4000                   NaN                   NaN                   NaN
      79       15.6000                   NaN                   NaN                   NaN
      80       15.8000                   NaN                   NaN                   NaN
      81       16.0000                   NaN                   NaN                   NaN
      82       16.2000                   NaN                   NaN                   NaN
      83       16.4000                   NaN                   NaN                   NaN
      84       16.6000                   NaN                   NaN                   NaN
      85       16.8000                   NaN                   NaN                   NaN
      86       17.0000                   NaN                   NaN                   NaN
      87       17.2000                   NaN                   NaN                   NaN
      88       17.4000                   NaN                   NaN                   NaN
      89       17.6000                   NaN                   NaN                   NaN
      90       17.8000                   NaN                   NaN                   NaN
      91       18.0000                   NaN                   NaN                   NaN
      92       18.2000                   NaN                   NaN                   NaN
      93       18.4000                   NaN                   NaN                   NaN
      94       18.6000                   NaN                   NaN                   NaN
      95       18.8000                   NaN                   NaN                   NaN
      96       19.0000                   NaN                   NaN                   NaN
      97       19.2000                   NaN                   NaN                   NaN
      98       19.4000                   NaN                   NaN                   NaN
      99       19.6000                   NaN                   NaN                   NaN
